qt=0.05,qt=0.5,qt=0.95,observed,date
14.339820446919536,14.628662054573708,14.936669909616974,10.020284785714283,2015-05-30
17.29045242622818,17.597988012381016,17.932504786782147,21.82339677419355,2015-05-31
19.386785910339416,19.755616789960964,20.102883899555625,29.5828761,2015-06-01
19.897560258771094,20.31669452753631,20.702201442108613,29.157459033333332,2015-06-02
20.027616209146103,20.4834722014694,20.86366685004576,28.483337483870965,2015-06-03
14.984182303080438,15.271525703128177,15.57101023276174,16.984311633333334,2015-06-04
16.03785611295306,16.331073656748263,16.649591718131795,14.704839655172412,2015-06-05
19.63565141075506,20.03492521437461,20.391741196011612,23.458603275862068,2015-06-06
11.125814281049673,11.439050647754483,12.014601493389264,4.377854137931035,2015-06-07
12.300631670853264,12.558325452978384,12.824482795249278,11.708703266666667,2015-06-08
18.624670961370924,18.939645179889812,19.25097726621713,21.955524072000003,2015-06-09
13.351302574921595,13.62448554989883,13.903752802453447,16.652417448275862,2015-06-10
13.716513053183885,13.986417139128172,14.27310911922865,13.739380074074075,2015-06-11
16.315469757663738,16.613477978611023,16.934849680619973,13.616902806451609,2015-06-12
17.716335474387897,18.019370105760377,18.323692230094274,18.37801572413793,2015-06-13
12.922252835000698,13.193007489451318,13.468189033722245,10.225434206896553,2015-06-14
14.723066095342876,15.00580556009636,15.301470797366713,13.479836087096775,2015-06-15
17.455617820442566,17.753372368478935,18.073638678149536,20.7567199,2015-06-16
17.622346401779474,17.921765305380603,18.235670398765365,20.403328966666667,2015-06-17
14.554810543781477,14.832117595655202,15.13486831785171,15.93807541935484,2015-06-18
18.57115092283326,18.883351536173826,19.191714232403864,26.206292222222217,2015-06-19
18.811908671292958,19.14388944212804,19.459287915792444,17.64159582413793,2015-06-20
10.968905267078249,11.207686952766156,11.452250145830092,15.724738166666668,2015-06-21
17.891820773430496,18.187531196504647,18.49276259048135,18.11932379310345,2015-06-22
14.656691122628162,14.943973831158882,15.249788793181343,10.562304806451612,2015-06-23
18.59277246993369,18.909080470028748,19.219570059787486,24.303593758620693,2015-06-24
13.219838323984362,13.490171552654624,13.768775230416727,9.527817666666666,2015-06-25
19.330299599496335,19.719110604297313,20.05373304251562,23.63097466666667,2015-06-26
19.504757380676917,19.89969854270784,20.243887606400584,,2015-06-27
19.131802108967744,19.485520797883726,19.821269491748318,,2015-06-28
19.454475932966233,19.851655831940956,20.197616242537062,25.31254563333333,2015-06-29
15.95529771191642,16.238769301522495,16.546546572586834,9.757934678571429,2015-06-30
13.521608643343464,13.791580414527894,14.07009291350658,6.074564,2015-07-01
18.668364914022323,18.98121650881066,19.293637580187255,23.45185317857143,2015-07-02
17.04828046924242,17.345501794949765,17.65399352039755,18.97586483870968,2015-07-03
16.941034643511788,17.234776047539064,17.533456643235198,20.623476275862068,2015-07-04
17.30631805537539,17.60522418790459,17.913399650924422,21.870719285714284,2015-07-05
17.018668650014995,17.337593065746326,17.64268862295613,21.724082413793106,2015-07-06
14.88272190935639,15.172698760896377,15.48424635187263,16.623279268965515,2015-07-07
19.060491618289348,19.411711692400658,19.743418420834036,23.091420354838714,2015-07-08
18.58493224622015,18.902406665408627,19.213607401801923,22.48735666666667,2015-07-09
18.19301683496807,18.499813751885846,18.80984839406555,24.777552548387103,2015-07-10
18.183724619327126,18.488272402035445,18.80189712054187,22.996872258064517,2015-07-11
17.232948567139985,17.533265115129353,17.84361977191961,19.92466178387097,2015-07-12
14.710770944336735,15.002291189980495,15.28589244077417,15.084473409677416,2015-07-13
16.097571792772825,16.381657617669905,16.68549351406351,11.663952172413795,2015-07-14
18.279277500336214,18.579667644990636,18.88480804636471,20.5661675,2015-07-15
,,,5.67251275,2015-07-16
9.177996590555773,9.385884385054508,9.593635116107615,5.612819906896552,2015-07-17
16.84372351315836,17.1480958026875,17.449052516116133,15.201627419354839,2015-07-18
16.460861757355588,16.75376078128077,17.042393734821065,13.489635161290323,2015-07-19
15.18975680737957,15.491603507421022,15.765602480443485,15.356568633333335,2015-07-20
17.867851460725564,18.164983463583262,18.470041836372275,15.342168333333333,2015-07-21
18.638105772425416,19.020343699655,19.350776030103574,16.073847666666666,2015-07-22
18.69046692548492,19.108323628728556,19.466828590346925,15.4380875,2015-07-23
17.4045089969625,17.724955010044003,18.02979636248319,10.907643322580645,2015-07-24
17.32180914901985,17.630304103282203,17.93663091015038,12.043923793103447,2015-07-25
18.117748233351584,18.554176999219678,18.955897339186407,17.53904860689655,2015-07-26
17.668275551950533,18.131491940941665,18.557045998687936,14.19008258064516,2015-07-27
17.206970309477782,17.6775839602351,18.112374992473192,13.045301866666668,2015-07-28
16.25523130003144,16.66043378012331,17.064749071463435,9.46710379310345,2015-07-29
14.298459981147923,14.678241928039126,15.029110941367422,7.6118934000000005,2015-07-30
13.267972461604494,13.747736237981357,14.201716929891193,8.919875862068965,2015-07-31
12.648266159482969,13.155736508703551,13.64786642897744,8.538268965517242,2015-08-01
8.336540721938324,8.588611710592327,8.966152871704917,2.949447379310345,2015-08-02
15.482554019684155,15.72564607474789,15.973553948336981,11.260762857142858,2015-08-03
15.323138997016292,15.584795309690499,15.827887725511932,14.372103448275864,2015-08-04
16.387202747554518,16.694649669160995,17.016339395917193,18.612123206896552,2015-08-05
16.038961256266123,16.334485411135898,16.636572446498143,17.63725,2015-08-06
15.817475248623639,16.16836980992692,16.51451297270865,14.919824642857142,2015-08-07
15.681531690464007,15.959968427638309,16.24760827017155,13.803342857142857,2015-08-08
15.73021324059347,16.051416005510266,16.37010572315568,14.65841762962963,2015-08-09
13.333533838020177,13.579247828960947,13.81353651252772,8.406367814814812,2015-08-10
12.783826108344288,13.135405005623527,13.462471734768966,10.59722003448276,2015-08-11
13.912823091716463,14.352327837445975,14.77588334035661,11.021891553571427,2015-08-12
11.298758624274766,11.768864716266915,12.161925031258463,8.777172068965518,2015-08-13
10.995962302549605,11.733706244363166,12.426002556787767,8.601033178571429,2015-08-14
10.786139646449907,11.5751584288719,12.328030405981307,8.079322571428571,2015-08-15
7.218017828864083,8.169603296797431,9.005102871620135,8.639648928571429,2015-08-16
5.907578634343536,6.868221903789768,7.65897894161392,4.710781481481481,2015-08-17
5.705809673224584,6.564315505362505,7.222763102783818,3.831784,2015-08-18
1.1575542716340275,2.2771809950473147,3.2861067853109853,7.935825925925925,2015-08-19
0.5243960939100859,1.5254970217331112,2.4355180542200676,5.847741214814813,2015-08-20
6.769314129295985,7.791426493097088,8.718357700787445,15.434254148148147,2015-08-21
7.05017996269193,8.01300945179262,8.880827489453386,14.732859259259259,2015-08-22
7.0294048339042625,7.99088797440649,8.829240532002135,10.340501153846152,2015-08-23
11.5046459098256,11.74997038803199,11.997331506220032,5.489241153846153,2015-08-24
