qt=0.05,qt=0.5,qt=0.95,observed,date
17.91440496481229,18.221124421145632,18.540570872500318,9.826997241379312,2015-05-30
21.77645746466822,22.135931446365426,22.513015543529978,22.05332580645161,2015-05-31
25.054535219097165,25.441136812741558,25.86442992358125,28.893270966666666,2015-06-01
26.043490066778574,26.475904522411085,26.915398642089148,30.713342903225808,2015-06-02
26.355287812713698,26.81063241269631,27.28107092629725,33.20502580645161,2015-06-03
18.730936856422467,19.057954901106683,19.379738214191764,16.881176333333332,2015-06-04
20.094592202664725,20.437387711741174,20.78806059689044,10.187255172413792,2015-06-05
25.60266060176249,26.00572188441516,26.430305379228372,30.526898655172413,2015-06-06
15.568348658452527,15.931427472338122,16.507997638615194,3.959214137931034,2015-06-07
15.353108551911685,15.625391917858192,15.90277534260691,9.788225333333333,2015-06-08
23.765228045052126,24.131096360174784,24.517412337896644,27.73876129032258,2015-06-09
16.663219619787203,16.960448919552633,17.254894782582713,17.124483137931033,2015-06-10
17.116264119897707,17.417534264870188,17.718290944362444,13.030211999999999,2015-06-11
20.456081232023635,20.80392536154403,21.156312897963343,18.778315,2015-06-12
22.387153181886614,22.74401718068746,23.11556605702806,28.026940357142855,2015-06-13
16.135036127947103,16.420326626965874,16.710761936533572,10.012550322580646,2015-06-14
18.392355077534063,18.715127108938923,19.035304843556933,14.533065161290322,2015-06-15
22.018641696233527,22.3759008108228,22.748300859417068,30.657203870967738,2015-06-16
22.265238107686457,22.623600104510682,22.996828580220523,31.088133548387102,2015-06-17
18.180015207541054,18.497117401582585,18.81257749018566,18.280877161290324,2015-06-18
23.686508406496564,24.05562099283167,24.439870376040766,36.02073129032258,2015-06-19
24.127826720563498,24.498202140091138,24.887155737184013,27.22277733333333,2015-06-20
13.700293453146926,13.94174869276388,14.193086866064593,18.002933333333328,2015-06-21
22.692777453702654,23.044468660719254,23.41659839738071,23.340564051612898,2015-06-22
18.318176152318742,18.639253640852463,18.95901056962547,15.642515483870966,2015-06-23
23.794853551845428,24.158503558380765,24.547317533982277,33.61480258064516,2015-06-24
16.502808252888208,16.79621343502496,17.089341765068617,12.078702903225805,2015-06-25
25.094517907532115,25.487591512752402,25.898326209149374,34.44698522580645,2015-06-26
25.435547850626666,25.838655117173133,26.25770550957912,,2015-06-27
24.730387628045033,25.11741819392161,25.51632222606415,,2015-06-28
25.387244794760743,25.787874997407172,26.212191025916994,41.382419,2015-06-29
19.998661867781205,20.335953958370027,20.675381473466715,11.107649230769232,2015-06-30
16.87205315266955,17.16942822069367,17.467728249110415,8.263448214285715,2015-07-01
23.867794237231895,24.231334437282953,24.61878552326365,41.939894214285715,2015-07-02
21.459315253807667,21.808627353956922,22.170297339980294,38.25606774193549,2015-07-03
21.308007826252034,21.658474993818842,22.014695922368965,43.00438741935484,2015-07-04
21.83929357167038,22.18912503938448,22.560079141770213,32.01418258064516,2015-07-05
21.4599182593627,21.819578583776725,22.191672116342072,36.21740689655172,2015-07-06
18.605352881335502,18.93066006206557,19.253552436808548,24.43216516129032,2015-07-07
24.573474281765076,24.953267421658552,25.35056977879024,33.309395483870965,2015-07-08
23.763373349797252,24.128049306957344,24.51749655196834,35.30296451612904,2015-07-09
23.169700897707504,23.5317678347867,23.901045998095398,39.88764516129032,2015-07-10
23.170305468538754,23.538058151114544,23.90892754233981,38.150948387096776,2015-07-11
21.781409684493042,22.12400162199415,22.500681236286884,28.75606548387097,2015-07-12
18.397617120895227,18.711144210889742,19.03483076323451,16.002929032258066,2015-07-13
20.194099854498976,20.533636626016285,20.875542987959427,12.718197666666667,2015-07-14
23.340048493948956,23.70206560314117,24.079135571417662,33.657454838709675,2015-07-15
,,,8.177366666666666,2015-07-16
11.463775193682086,11.67234219944223,11.888838792829965,2.5069081818181815,2015-07-17
21.293914657675288,21.64267646879282,22.012033372004826,20.962170967741933,2015-07-18
20.76041417338892,21.09336024167188,21.4467551165856,32.583993548387106,2015-07-19
19.05802933972533,19.38397515854174,19.71700428261147,19.39772064516129,2015-07-20
22.919356747676304,23.2775094482152,23.64412818712736,21.209194241379308,2015-07-21
24.451384921124184,24.859249601865443,25.279173669030754,21.09032683870968,2015-07-22
24.699928347309086,25.138823285302223,25.620307315525427,21.14567074193549,2015-07-23
22.55628918441105,22.911975500154476,23.276834780073116,18.640622133333334,2015-07-24
22.44274504073679,22.805018180510157,23.161649044645415,16.891834137931035,2015-07-25
24.185759137422618,24.69647925257386,25.238407947304484,22.06676161290323,2015-07-26
23.774464797303473,24.337157283238717,24.936004161196077,20.655676451612898,2015-07-27
23.190264781292985,23.783799633559248,24.399824223419266,19.805475806451614,2015-07-28
21.80799877171101,22.354371643136037,22.90871251755081,17.220758620689658,2015-07-29
19.077824412919576,19.50985312043116,19.95455957497579,15.820913333333333,2015-07-30
17.909203350804315,18.51213094392392,19.060126180021193,15.96043448275862,2015-07-31
17.12761270930409,17.74343091627547,18.32619196874119,15.77738172413793,2015-08-01
11.690088700495114,12.014237361941001,12.395237214675713,4.364213793103448,2015-08-02
19.87084343391083,20.18262796110382,20.48753904787083,13.676427586206893,2015-08-03
19.481897009028085,19.802963184828837,20.102842230792152,17.0475275862069,2015-08-04
21.484570347172774,21.83575207201578,22.196461174104993,21.985780344827585,2015-08-05
20.943348894370796,21.274354870488807,21.60815046151268,20.433715517241374,2015-08-06
21.005985553377176,21.40113645765554,21.846760660309446,18.544283979310343,2015-08-07
20.535878362371115,20.86096725420537,21.193005812289126,15.579982592592593,2015-08-08
20.77844895298199,21.137367913415837,21.527482681019613,16.465091034482757,2015-08-09
17.20486436581859,17.486138384712476,17.743219653337967,9.605515357142858,2015-08-10
16.93350268352066,17.282297683442117,17.661669571335292,13.333994137931034,2015-08-11
18.717122911816805,19.257865552032886,19.77826883560557,14.667304068965516,2015-08-12
15.172379857703904,15.678440296660632,16.15620767733176,12.838706896551724,2015-08-13
